turntid;dyadid;experimenttype;INTERFACEUSED;TURNTYPE;Sender;Text;Deletes1;Deletes2;TimestampReceived;Duration;GameNo;MazeID;;;;;;;;;;;;;;;;;;;;;;;
2533;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;b;;;1,59042E+12;0;4;9;;;;;;;;;;;;;;;;;;;;;;;
2534;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;e;;;1,59042E+12;0;4;9;;;;;;;;;;;;;;;;;;;;;;;
2535;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;en;;;1,59042E+12;72;4;9;;;;;;;;;;;;;;;;;;;;;;;
2536;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;n ;;;1,59042E+12;134;4;9;;;;;;;;;;;;;;;;;;;;;;;
2537;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2; ;;;1,59042E+12;0;4;9;;;;;;;;;;;;;;;;;;;;;;;
2538;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;j;;;1,59042E+12;0;4;9;;;;;;;;;;;;;;;;;;;;;;;
2539;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;b;;;1,59042E+12;0;4;9;;;;;;;;;;;;;;;;;;;;;;;
2540;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;e ;;;1,59042E+12;95;4;9;;;;;;;;;;;;;;;;;;;;;;;
2541;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;ij;;;1,59042E+12;148;4;9;;;;;;;;;;;;;;;;;;;;;;;
2542;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;e;;;1,59042E+12;0;4;9;;;;;;;;;;;;;;;;;;;;;;;
2543;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2; ;;;1,59042E+12;0;4;9;;;;;;;;;;;;;;;;;;;;;;;
2544;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;r;;;1,59042E+12;0;4;9;;;;;;;;;;;;;;;;;;;;;;;
2545;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;m;;;1,59042E+12;0;4;9;;;;;;;;;;;;;;;;;;;;;;;
2546;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1; ;;;1,59042E+12;0;4;9;;;;;;;;;;;;;;;;;;;;;;;
2547;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;ij;;;1,59042E+12;167;4;9;;;;;;;;;;;;;;;;;;;;;;;
2548;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;a;;;1,59042E+12;0;4;9;;;;;;;;;;;;;;;;;;;;;;;
2549;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;n doel;;;1,59042E+12;623;4;9;;;;;;;;;;;;;;;;;;;;;;;
2552;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;lkun je naar de tweede rij de derde?;;;1,59042E+12;8822;4;9;;;;;;;;;;;;;;;;;;;;;;;
2559;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;ja??;;;1,59042E+12;624;4;9;;;;;;;;;;;;;;;;;;;;;;;
2569;0004;WYSIWYGTBT;WYSIWYG;data;Participant1;CORRECT;;;1,59042E+12;0;4;9;;;;;;;;;;;;;;;;;;;;;;;
2570;0004;WYSIWYGTBT;WYSIWYG;data;Participant2;CORRECT;;;1,59042E+12;0;4;9;;;;;;;;;;;;;;;;;;;;;;;
2591;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;ik bern er;;;1,59042E+12;1985;5;0;;;;;;;;;;;;;;;;;;;;;;;
2592;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;hahaoki ik heb tweede onder middelste;;;1,59042E+12;13007;5;0;;;;;;;;;;;;;;;;;;;;;;;
2593;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;ik ook;;;1,59042E+12;915;5;0;;;;;;;;;;;;;;;;;;;;;;;
2594;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;oh ;;;1,59042E+12;1513;5;0;;;;;;;;;;;;;;;;;;;;;;;
2595;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;m;;;1,59042E+12;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
2596;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;i;;;1,59042E+12;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
2597;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;a;;;1,59042E+12;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
2598;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;k;;;1,59042E+12;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
2599;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;a;;;1,59042E+12;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
2600;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2; k;;;1,59042E+12;102;5;0;;;;;;;;;;;;;;;;;;;;;;;
2601;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;r ;;;1,59042E+12;95;5;0;;;;;;;;;;;;;;;;;;;;;;;
2602;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;an;;;1,59042E+12;81;5;0;;;;;;;;;;;;;;;;;;;;;;;
2603;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;i;;;1,59042E+12;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
2604;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2; ;;;1,59042E+12;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
2605;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;k;;;1,59042E+12;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
2606;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;e;;;1,59042E+12;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
2607;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1; ;;;1,59042E+12;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
2608;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;r;;;1,59042E+12;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
2609;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;k;;;1,59042E+12;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
2610;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2; ;;;1,59042E+12;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
2611;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;a;;;1,59042E+12;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
2612;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;n;;;1,59042E+12;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
2613;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;n;;;1,59042E+12;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
2614;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;i;;;1,59042E+12;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
2615;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1; ;;;1,59042E+12;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
2616;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;e;;;1,59042E+12;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
2617;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;e;;;1,59042E+12;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
2618;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;t he;;;1,59042E+12;288;5;0;;;;;;;;;;;;;;;;;;;;;;;
2619;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;daa;;;1,59042E+12;287;5;0;;;;;;;;;;;;;;;;;;;;;;;
2620;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;e;;;1,59042E+12;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
2621;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;r;;;1,59042E+12;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
2622;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;n;;;1,59042E+12;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
2623;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1; niet komen;;;1,59042E+12;1100;5;0;;;;;;;;;;;;;;;;;;;;;;;
2624;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2; hahah ik ookn;;;1,59042E+12;2305;5;0;;;;;;;;;;;;;;;;;;;;;;;
2625;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;i;;;1,59042E+12;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
2626;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;ie;;;1,59042E+12;118;5;0;;;;;;;;;;;;;;;;;;;;;;;
2627;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;k heb de rechternaast het midden;;;1,59042E+12;5992;5;0;;;;;;;;;;;;;;;;;;;;;;;
2628;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;ik kan alleen de linker vlak doen. Dus jij moet eerst mijn poortjes openenik;;;1,59042E+12;20006;5;0;;;;;;;;;;;;;;;;;;;;;;;
2629;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;w;;;1,59042E+12;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
2630;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2; h;;;1,59042E+12;124;5;0;;;;;;;;;;;;;;;;;;;;;;;
2631;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;a;;;1,59042E+12;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
2632;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;eb;;;1,59042E+12;52;5;0;;;;;;;;;;;;;;;;;;;;;;;
2633;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;a;;;1,59042E+12;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
2634;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2; ;;;1,59042E+12;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
2635;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;r;;;1,59042E+12;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
2636;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;tw;;;1,59042E+12;82;5;0;;;;;;;;;;;;;;;;;;;;;;;
2637;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1; z;;;1,59042E+12;116;5;0;;;;;;;;;;;;;;;;;;;;;;;
2638;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;ee;;;1,59042E+12;131;5;0;;;;;;;;;;;;;;;;;;;;;;;
2639;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;i;;;1,59042E+12;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
2646;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;de van boven helemaal rechts;;;1,59042E+12;4167;5;0;;;;;;;;;;;;;;;;;;;;;;;
2652;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;deze?;;;1,59042E+12;636;5;0;;;;;;;;;;;;;;;;;;;;;;;
2653;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;waar was jouwne ook al weer?;;;1,59042E+12;5811;5;0;;;;;;;;;;;;;;;;;;;;;;;
2654;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;rec;;;1,59042E+12;246;5;0;;;;;;;;;;;;;;;;;;;;;;;
2655;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;d;;;1,59042E+12;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
2656;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;h;;;1,59042E+12;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
2657;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;ie;;;1,59042E+12;123;5;0;;;;;;;;;;;;;;;;;;;;;;;
2658;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;ts;;;1,59042E+12;101;5;0;;;;;;;;;;;;;;;;;;;;;;;
2659;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2; ;;;1,59042E+12;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
2660;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1; ;;;1,59042E+12;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
2661;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;b;;;1,59042E+12;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
2662;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;va;;;1,59042E+12;79;5;0;;;;;;;;;;;;;;;;;;;;;;;
2663;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;a;;;1,59042E+12;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
2664;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;n;;;1,59042E+12;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
2665;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;n;;;1,59042E+12;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
2674;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1; het midden;;;1,59042E+12;1594;5;0;;;;;;;;;;;;;;;;;;;;;;;
2675;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;is het goed?;;;1,59042E+12;1781;5;0;;;;;;;;;;;;;;;;;;;;;;;
2676;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;nee;;;1,59042E+12;255;5;0;;;;;;;;;;;;;;;;;;;;;;;
2677;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;rechts van het midden?;;;1,59042E+12;2606;5;0;;;;;;;;;;;;;;;;;;;;;;;
2680;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;vierde rij vijfde van links;;;1,59042E+12;6165;5;0;;;;;;;;;;;;;;;;;;;;;;;
2683;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;nu?;;;1,59042E+12;1623;5;0;;;;;;;;;;;;;;;;;;;;;;;
2685;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;ja;;;1,59042E+12;74;5;0;;;;;;;;;;;;;;;;;;;;;;;
2694;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;mijn ppoortje gaat nu dicht je moet dan naar de tweede rij voen enboven* en dan helemaal rechts;;;1,59042E+12;18766;5;0;;;;;;;;;;;;;;;;;;;;;;;
2695;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;jij had dtoch ook een twee onder het midden?;;;1,59042E+12;8280;5;0;;;;;;;;;;;;;;;;;;;;;;;
2696;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;jaa;;;1,59042E+12;247;5;0;;;;;;;;;;;;;;;;;;;;;;;
2697;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;zijn ze open?;;;1,59042E+12;2314;5;0;;;;;;;;;;;;;;;;;;;;;;;
2711;0004;WYSIWYGTBT;WYSIWYG;data;Participant1;CORRECT;;;1,59042E+12;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
2712;0004;WYSIWYGTBT;WYSIWYG;data;Participant2;CORRECT;;;1,59042E+12;0;5;0;;;;;;;;;;;;;;;;;;;;;;;
2733;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;Mee, ik heb tweede rij van onder, en dan in het middenja;;;1,59042E+12;19551;6;4;;;;;;;;;;;;;;;;;;;;;;;
2734;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;ik heb de meest rechteren de alleronderste;;;1,59042E+12;10950;6;4;;;;;;;;;;;;;;;;;;;;;;;
2735;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;ok ik kan daar nie theen;;;1,59042E+12;2949;6;4;;;;;;;;;;;;;;;;;;;;;;;
2736;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;welke he;;;1,59042E+12;898;6;4;;;;;;;;;;;;;;;;;;;;;;;
2737;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;i;;;1,59042E+12;0;6;4;;;;;;;;;;;;;;;;;;;;;;;
2738;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;b ;;;1,59042E+12;143;6;4;;;;;;;;;;;;;;;;;;;;;;;
2739;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2; h;;;1,59042E+12;129;6;4;;;;;;;;;;;;;;;;;;;;;;;
2740;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;j;;;1,59042E+12;0;6;4;;;;;;;;;;;;;;;;;;;;;;;
2741;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;e;;;1,59042E+12;0;6;4;;;;;;;;;;;;;;;;;;;;;;;
2742;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;i;;;1,59042E+12;0;6;4;;;;;;;;;;;;;;;;;;;;;;;
2743;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;b ;;;1,59042E+12;104;6;4;;;;;;;;;;;;;;;;;;;;;;;
2744;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;j;;;1,59042E+12;0;6;4;;;;;;;;;;;;;;;;;;;;;;;
2745;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;bov;;;1,59042E+12;256;6;4;;;;;;;;;;;;;;;;;;;;;;;
2746;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;?;;;1,59042E+12;0;6;4;;;;;;;;;;;;;;;;;;;;;;;
2747;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;enste en dan erechts;;;1,59042E+12;3103;6;4;;;;;;;;;;;;;;;;;;;;;;;
2748;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;kan niet;;;1,59042E+12;782;6;4;;;;;;;;;;;;;;;;;;;;;;;
2758;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;vierde rij van onder en dan tweede van rechts;;;1,59042E+12;7703;6;4;;;;;;;;;;;;;;;;;;;;;;;
2761;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;gaan ze open?;;;1,59042E+12;1619;6;4;;;;;;;;;;;;;;;;;;;;;;;
2764;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;gaan jouwnes open?;;;1,59042E+12;2444;6;4;;;;;;;;;;;;;;;;;;;;;;;
2773;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;janu zijn ze weer cdicht;;;1,59042E+12;7522;6;4;;;;;;;;;;;;;;;;;;;;;;;
2780;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;oki, was te snelga naar je doel;;;1,59042E+12;8014;6;4;;;;;;;;;;;;;;;;;;;;;;;
2788;0004;WYSIWYGTBT;WYSIWYG;data;Participant1;CORRECT;;;1,59042E+12;0;6;4;;;;;;;;;;;;;;;;;;;;;;;
2789;0004;WYSIWYGTBT;WYSIWYG;data;Participant2;CORRECT;;;1,59042E+12;0;6;4;;;;;;;;;;;;;;;;;;;;;;;
2810;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;ben er;;;1,59042E+12;473;7;11;;;;;;;;;;;;;;;;;;;;;;;
2816;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;ik heb rechts helemaak onderwaar heb jij?hij is open hoor;;;1,59042E+12;20831;7;11;;;;;;;;;;;;;;;;;;;;;;;
2826;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;mooiik heb linksonderli;;;1,59042E+12;12404;7;11;;;;;;;;;;;;;;;;;;;;;;;
2827;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;i;;;1,59042E+12;0;7;11;;;;;;;;;;;;;;;;;;;;;;;
2828;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;n;;;1,59042E+12;0;7;11;;;;;;;;;;;;;;;;;;;;;;;
2829;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;k;;;1,59042E+12;0;7;11;;;;;;;;;;;;;;;;;;;;;;;
2830;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;k;;;1,59042E+12;0;7;11;;;;;;;;;;;;;;;;;;;;;;;
2831;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2; ;;;1,59042E+12;0;7;11;;;;;;;;;;;;;;;;;;;;;;;
2832;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;er;;;1,59042E+12;45;7;11;;;;;;;;;;;;;;;;;;;;;;;
2833;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;mo;;;1,59042E+12;143;7;11;;;;;;;;;;;;;;;;;;;;;;;
2834;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;r;;;1,59042E+12;0;7;11;;;;;;;;;;;;;;;;;;;;;;;
2835;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;et;;;1,59042E+12;161;7;11;;;;;;;;;;;;;;;;;;;;;;;
2836;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;i;;;1,59042E+12;0;7;11;;;;;;;;;;;;;;;;;;;;;;;
2837;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2; ;;;1,59042E+12;0;7;11;;;;;;;;;;;;;;;;;;;;;;;
2838;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;j;;;1,59042E+12;0;7;11;;;;;;;;;;;;;;;;;;;;;;;
2839;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;ergens rechts zijn;;;1,59042E+12;2799;7;11;;;;;;;;;;;;;;;;;;;;;;;
2846;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;rechts twweede van bovenkan die?;;;1,59042E+12;8831;7;11;;;;;;;;;;;;;;;;;;;;;;;
2856;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;dze?;;;1,59042E+12;2075;7;11;;;;;;;;;;;;;;;;;;;;;;;
2857;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;Ja;;;1,59042E+12;126;7;11;;;;;;;;;;;;;;;;;;;;;;;
2858;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;oh shit nus mijne dichtik he;;;1,59042E+12;4985;7;11;;;;;;;;;;;;;;;;;;;;;;;
2859;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;he;;;1,59042E+12;84;7;11;;;;;;;;;;;;;;;;;;;;;;;
2860;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;b;;;1,59042E+12;0;7;11;;;;;;;;;;;;;;;;;;;;;;;
2861;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;b;;;1,59042E+12;0;7;11;;;;;;;;;;;;;;;;;;;;;;;
2862;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2; ;;;1,59042E+12;0;7;11;;;;;;;;;;;;;;;;;;;;;;;
2863;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1; je;;;1,59042E+12;252;7;11;;;;;;;;;;;;;;;;;;;;;;;
2864;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;p;;;1,59042E+12;0;7;11;;;;;;;;;;;;;;;;;;;;;;;
2865;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1; ;;;1,59042E+12;0;7;11;;;;;;;;;;;;;;;;;;;;;;;
2866;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;oo;;;1,59042E+12;137;7;11;;;;;;;;;;;;;;;;;;;;;;;
2867;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;n;;;1,59042E+12;0;7;11;;;;;;;;;;;;;;;;;;;;;;;
2868;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;rtj;;;1,59042E+12;279;7;11;;;;;;;;;;;;;;;;;;;;;;;
2869;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;o;;;1,59042E+12;0;7;11;;;;;;;;;;;;;;;;;;;;;;;
2870;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;e ;;;1,59042E+12;40;7;11;;;;;;;;;;;;;;;;;;;;;;;
2871;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;g eentje links?;;;1,59042E+12;2008;7;11;;;;;;;;;;;;;;;;;;;;;;;
2894;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;nee ik heb rechts onderohh wacht jawel linkslinkste rij en dan tweede van boven;;;1,59042E+12;16954;7;11;;;;;;;;;;;;;;;;;;;;;;;
2897;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;deze?;;;1,59042E+12;861;7;11;;;;;;;;;;;;;;;;;;;;;;;
2907;0004;WYSIWYGTBT;WYSIWYG;data;Participant1;CORRECT;;;1,59042E+12;0;7;11;;;;;;;;;;;;;;;;;;;;;;;
2908;0004;WYSIWYGTBT;WYSIWYG;data;Participant2;CORRECT;;;1,59042E+12;0;7;11;;;;;;;;;;;;;;;;;;;;;;;
2929;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;hjaik ben erik heb 1die is derde rij van onder en dan tweede van rechts;;;1,59042E+12;24342;8;8;;;;;;;;;;;;;;;;;;;;;;;
2930;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;kan ik niet komen;;;1,59042E+12;1923;8;8;;;;;;;;;;;;;;;;;;;;;;;
2931;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;ok;;;1,59042E+12;321;8;8;;;;;;;;;;;;;;;;;;;;;;;
2932;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;ik;;;1,59042E+12;137;8;8;;;;;;;;;;;;;;;;;;;;;;;
2933;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;w;;;1,59042E+12;0;8;8;;;;;;;;;;;;;;;;;;;;;;;
2934;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1; ;;;1,59042E+12;0;8;8;;;;;;;;;;;;;;;;;;;;;;;
2935;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;a;;;1,59042E+12;0;8;8;;;;;;;;;;;;;;;;;;;;;;;
2936;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;h;;;1,59042E+12;0;8;8;;;;;;;;;;;;;;;;;;;;;;;
2937;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;a;;;1,59042E+12;0;8;8;;;;;;;;;;;;;;;;;;;;;;;
2938;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;eb;;;1,59042E+12;96;8;8;;;;;;;;;;;;;;;;;;;;;;;
2939;0004;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2; r;;;1,59042E+12;15;8;8;;;;;;;;;;;;;;;;;;;;;;;
